"Probe","Entrez","Symbol","pVal","logFC","CI.L","CI.R","AveExpr","IQR","Z"
"203410_at","10947","AP3M2",0.287356572873737,0.153041767314326,-0.158545648777077,0.464629183405729,8.35772815996311,0.618017249792352,0.962689275770002
"232878_at","644192","NR2F2-AS1",0.287387405838193,0.154234592616284,-0.159803090790808,0.468272276023377,3.93788700119607,0.320728181857032,0.962622696257889
"241117_at","125336","LOXHD1",0.28739154113822,-0.119423669410452,-0.36258494555885,0.123737606737947,4.05657853403927,0.211008882420496,-0.962613767093554
"201710_at","4605","MYBL2",0.287413508682641,-0.177819130147188,-0.539898586174917,0.184260325880542,6.17906524984178,0.336847317369007,-0.962566335334411
"214199_at","6441","SFTPD",0.287422585916171,-0.134151835325509,-0.407320490069327,0.139016819418308,4.19830413162719,0.162678487251987,-0.962546736866956
"202122_s_at","10226","PLIN3",0.287453329888574,0.2464470676735,-0.255419018889919,0.748313154236919,8.24896142866024,0.504520306608063,0.962480361938185
"218034_at","51024","FIS1",0.287577615211439,-0.171249047574005,-0.520078723776719,0.17758062862871,9.49362287577567,0.14689005382289,-0.962212094162526
"232641_at","169270","ZNF596",0.28766597101216,-0.199372441474291,-0.605569195744274,0.206824312795692,3.85720877519277,0.412378166484389,-0.962021437103559
"240070_at","201633","TIGIT",0.287673771062813,-0.0832309037193066,-0.252806568847244,0.0863447614086306,3.92379173520846,0.100965840868822,-0.962004608189298
"208191_x_at","5672","PSG4",0.287782227178879,-0.0781920854656467,-0.237540353962751,0.0811561830314576,4.26492071085532,0.233491293824349,-0.961770648392408
"209945_s_at","2932","GSK3B",0.287798993026651,0.268687566051286,-0.278893534709126,0.816268666811697,7.28228588679816,0.570901617792734,0.961734487784927
"214495_at","10369","CACNG2",0.287895418771179,0.328502418918784,-0.341125207225685,0.998130045063253,6.88451742825562,0.454139464748618,0.961526549894621
"203171_s_at","23378","RRP8",0.28790590817034,-0.213414552315154,-0.648454397720946,0.221625293090638,6.37821855920243,0.324597466557378,-0.961503933386909
"212833_at","91137","SLC25A46",0.288036349599247,-0.290337375684924,-0.882355471184884,0.301680719815036,7.2989912396215,1.43258660096974,-0.961222740770919
"232011_s_at","84557","MAP1LC3A",0.28803703164193,-0.285045324791226,-0.866273449452637,0.296182799870186,8.24307268205254,0.569560362671503,-0.961221270763973
"203630_s_at","10466","COG5",0.288118036521191,0.305357013760207,-0.317401220887557,0.928115248407971,6.98686085231292,0.691169088326754,0.961046701066138
"221992_at","440348","NPIPB15",0.288122991828043,-0.253793852031987,-0.771397706476197,0.263810002412222,7.22455546073768,0.232821371142194,-0.961036023421482
"226690_at","117","ADCYAP1R1",0.288130188841685,0.296850734951616,-0.308575924561436,0.902277394464669,8.88572798199855,0.761729465218513,0.961020515636252
"231229_at","373861","HILS1",0.288159571561,0.158429114359056,-0.164708130537566,0.481566359255677,4.78099702811503,0.488046787017446,0.960957206412687
"202111_at","6522","SLC4A2",0.288190419857638,0.121109567758522,-0.125926584924737,0.368145720441781,6.79839589677142,0.268707575329888,0.960890745052432
"216552_x_at","3809","KIR2DS4",0.288248950246356,-0.168430564074033,-0.512035943652554,0.175174815504487,4.88743619153478,0.456553066907808,-0.960764659709482
"215569_at","389524","GTF2IRD2B",0.288291512587724,-0.150013010869873,-0.4560750171004,0.156048995360655,5.1536521752533,0.178937400746168,-0.960672985602432
"240429_at","339327","ZNF546",0.288318997137105,0.0942305944979619,-0.0980339415165629,0.286495130512487,3.73564990379316,0.115030849007055,0.960613793081697
"205740_s_at","79171","RBM42",0.288525337510505,-0.18144904229468,-0.551842086201403,0.188944001612042,7.9628640646904,0.131506681078946,-0.960169551637517
"207643_s_at","7132","TNFRSF1A",0.288729523195146,0.171464816402012,-0.17870759544953,0.521637228253554,7.72765054927551,0.773498896494305,0.959730203675849
"217908_s_at","55827","DCAF6",0.288797038897972,0.200757218943163,-0.209299373418127,0.610813811304453,8.18045315859974,0.756722337011924,0.959584985240064
"201091_s_at","11335","CBX3",0.288813067865545,-0.27344236990354,-0.831982058886051,0.285097319078972,7.64072080581991,0.535375723514194,-0.959550512851235
"206267_s_at","4145","MATK",0.288867107827385,0.177505998246724,-0.185115762299805,0.540127758793252,7.17428659648003,0.315005798606614,0.959434304326417
"231443_at","101927125","ELFN1-AS1",0.288884756545066,-0.195827333470683,-0.595893032270684,0.204238365329318,4.39823243194305,0.278684621540638,-0.959396356033055
"227699_at","112849","L3HYPDH",0.288906063165868,-0.225567737412098,-0.686413637401409,0.235278162577214,5.31225786291316,0.771075147536386,-0.959350545025932
"216205_s_at","9927","MFN2",0.288917794120376,-0.344029971188808,-1.0469184771957,0.358858534818079,7.17928308409511,0.388733884795748,-0.959325323671539
"222887_s_at","55654","TMEM127",0.288951171116228,0.203961587349675,-0.212784020314743,0.620707195014093,7.44981583140869,0.446354820735573,0.959253568251813
"200884_at","1152","CKB",0.288960081873766,0.110656177529959,-0.115447166035259,0.336759521095177,10.5644809367093,0.146657836642902,0.959234412631144
"214549_x_at","6698","SPRR1A",0.289036695974477,-0.0993360748986466,-0.302343948005281,0.103671798207988,5.45400164857604,0.242394096916142,-0.959069733709674
"201239_s_at","9789","SPCS2",0.289039155126621,-0.25479488522738,-0.775508561824348,0.265918791369588,9.82760722230657,0.510322875089665,-0.959064448449658
"221369_at","4543","MTNR1A",0.289155898863661,0.0237678840101535,-0.0248182577690742,0.0723540257893812,3.64532948456335,0,0.958813582514544
"208304_at","1232","CCR3",0.289179321809202,-0.206974800784851,-0.630093443876862,0.21614384230716,3.96479192782497,0.159480282407665,-0.958763259812429
"213190_at","91949","COG7",0.289274682365769,-0.201443422081777,-0.613342269221098,0.210455425057544,6.62479965347795,0.218636173883424,-0.958558417976673
"1561448_at","105375483","LOC105375483",0.289326640450311,0.0727154695669371,-0.0759858623416204,0.221416801475495,3.66551482184381,0.0106689204320576,0.958446831120782
"236077_at","2595","GANC",0.289338849305038,-0.137064191605183,-0.417364731683647,0.143236348473281,4.32896058583367,0.371306517654894,-0.958420613356496
"220521_s_at","55054","ATG16L1",0.289390431266611,-0.187016678809662,-0.569515813990602,0.195482456371277,5.40187807222756,0.513092207722288,-0.958309854200171
"1561403_at","402381","SOHLH1",0.289410261277795,-0.207283578729587,-0.631252781684235,0.216685624225061,5.41825551764674,0.426116992744516,-0.958267278563273
"227022_at","132789","GNPDA2",0.289469852436354,0.142274939391465,-0.14876715334049,0.43331703212342,6.82650051364075,0.569576976607198,0.958139348812667
"232594_at","440498","HSBP1L1",0.289482347878714,0.193820957524854,-0.202676391450034,0.590318306499741,6.10421136321457,0.444809330031518,0.958112526428958
"208126_s_at","1562","CYP2C18",0.289572247634777,0.0907632239605588,-0.0949474798317822,0.2764739277529,3.79561340349876,0.17790769515574,0.95791957776228
"202911_at","2956","MSH6",0.289593102551627,0.137587152544617,-0.143943181142775,0.419117486232009,7.72392688858585,0.641037010812386,0.957874824554034
"236838_at","80725","SRCIN1",0.289605333526949,-0.265627074733306,-0.809167126804685,0.277912977338072,7.47182950146404,0.658422616858969,-0.957848578946874
"213479_at","4885","NPTX2",0.2897333972399,-0.829933187930744,-2.52867327191867,0.868806896057183,7.85947497193868,1.27040060541102,-0.957573829967869
"218951_s_at","55344","PLCXD1",0.289839837941831,-0.397191313376894,-1.21037206844458,0.415989441690792,7.66167112542262,0.599478341352229,-0.95734554632188
"225468_at","219988","PATL1",0.289850983070596,-0.387520283383928,-1.18092107776872,0.405880511000866,6.28344276460232,0.583238367162872,-0.957321647278473
"214467_at","8477","GPR65",0.289859653137409,0.124688249713394,-0.130600781141322,0.379977280568109,3.75696681422508,0.186783905019473,0.95730305614789
"213788_s_at","8019","BRD3",0.289887828352577,0.24299804256463,-0.25455204745741,0.74054813258667,7.11289910047913,0.635320835379406,0.957242643460435
"210122_at","5620","PRM2",0.289900816583151,-0.169397851175771,-0.516258127152729,0.177462424801187,4.48638072904297,0.278514560568653,-0.957214795984788
"221781_s_at","54431","DNAJC10",0.289993233302354,-0.226982359693111,-0.691849310150458,0.237884590764237,5.17980552738989,1.07311396490241,-0.95701667877402
"210331_at","23072","HECW1",0.289999410321724,-0.271329024760478,-0.82702701604039,0.284368966519435,5.36473113116148,0.872366682643317,-0.957003438694562
"221878_at","388969","C2orf68",0.290038077431403,-0.230451012715451,-0.702469278686793,0.24156725325589,6.10476374755393,0.792326751117041,-0.956920563217585
"206291_at","4922","NTS",0.290059977289432,0.0231601085700802,-0.0242796069967553,0.0705998241369157,3.64516397162876,0,0.956873629088354
"225558_at","9815","GIT2",0.290077751276967,0.206703438037718,-0.216711790494286,0.630118666569722,8.3499943180084,0.555550537139798,0.956835539332296
"218337_at","64760","FAM160B2",0.290172894766736,-0.263763827338796,-0.804177774709477,0.276650120031885,7.12151031768806,0.6263125228009,-0.956631678548139
"1569212_at","619207","SCART1",0.290211464612978,-0.122808701241405,-0.37444770919911,0.128830306716301,4.37014639555531,0.19297341299272,-0.956549051701915
"227893_at","100128782","LINC00476",0.290250523683529,-0.126593968948499,-0.3860118034002,0.132823865503202,4.1249166312162,0.427856588809775,-0.956465385903352
"1562888_at","112937","GLB1L3",0.290273248670357,-0.108483768781148,-0.330801283774685,0.11383374621239,3.88183123989315,0.181608392631482,-0.956416712453946
"202828_s_at","4323","MMP14",0.290323679069478,0.125148629494742,-0.131349414936523,0.381646673926007,6.64429665721773,0.483066739880494,0.956308709306461
"1555543_a_at","23155","CLCC1",0.290339823728304,-0.300696203027961,-0.917009596154471,0.315617190098549,6.25276567269509,1.09619593673559,-0.956274136677451
"1555814_a_at","387","RHOA",0.290369890298256,-0.243288312609857,-0.7419708349365,0.255394209716786,9.93805622158495,0.324457054388198,-0.956209755438312
"206888_s_at","398","ARHGDIG",0.290400112771414,-0.268072791228069,-0.817594721087188,0.281449138631051,7.69172096923036,0.610947699875092,-0.956145045825045
"218195_at","79624","ARMT1",0.290409632965993,0.369642353193807,-0.388102991276155,1.12738769766377,6.18390732557814,0.502058515371666,0.956124663183043
"213541_s_at","2078","ERG",0.290452270629755,0.135467451169614,-0.14225946611746,0.413194368456687,4.87264306298248,0.578732793368252,0.956033383029963
"1560988_a_at","100861551","LINC00556",0.290544076412494,-0.00889531067909192,-0.027135670841925,0.00934504948374113,3.64157788568386,0,-0.955836879062602
"233882_s_at","80031","SEMA6D",0.290595623737637,-0.538303499917851,-1.64225403925219,0.565647039416489,6.15989669611809,1.39427432096071,-0.955726567673201
"215142_at","25763","HYPM",0.290639241241254,0.136783572745181,-0.143758995019513,0.417326140509875,3.76426262499741,0.134802849013433,0.955633238537337
"1554891_at","101927129","LINC01580",0.290758605405169,-0.128401013035188,-0.391821370454817,0.135019344384441,4.14858887422784,0.136583276409151,-0.955377891117444
"203833_s_at","10618","TGOLN2",0.290895376030824,-0.438380515457543,-1.33801294576311,0.461251914848021,6.55892302106931,0.495196893790405,-0.955085411944235
"229533_x_at","340252","ZNF680",0.290911688261807,-0.236636739830873,-0.722273878867186,0.249000399205439,6.18542686303105,0.384455434064866,-0.95505053626846
"210909_x_at","80350","LPAL2",0.290923971628621,0.0811024275045698,-0.0853443969440244,0.247549251953164,3.84322653510515,0.216549178218224,0.955024275383821
"219030_at","51002","TPRKB",0.290934565324394,-0.183718125823364,-0.560772484898859,0.19333623325213,6.6579519655248,0.876995129417211,-0.955001627608013
"1558009_at","6506","SLC1A2",0.291096922579065,-1.08539401942361,-3.3138148996776,1.14302686083037,8.64816407240747,1.53027111791819,-0.954654615257333
"205374_at","6588","SLN",0.291139862848007,-0.170550877572917,-0.520742292686328,0.179640537540494,4.24960453009125,0.153567310781767,-0.954562863668886
"201405_s_at","10980","COPS6",0.291171159923295,0.118249775967032,-0.124569011693096,0.36106856362716,8.95269040735366,0.270515950758139,0.954495997318746
"1564200_at","646324","LINC00607",0.291263769178877,0.0224158773012258,-0.0236233176042751,0.0684550722067266,3.64496129825106,0,0.954298171385988
"214365_at","7170","TPM3",0.291402039739998,-0.18091913482858,-0.552617694250531,0.190779424593372,6.26609086689671,0.799142760477606,-0.954002901747795
"225037_at","51006","SLC35C2",0.291402676961233,-0.380560577148233,-1.16242381211413,0.401302657817662,7.19877414700314,0.593344889367281,-0.954001541258136
"222394_at","10015","PDCD6IP",0.29151646003285,0.121069422236147,-0.127731537838827,0.369870382311122,7.88961454661416,0.819121347378488,0.953758649127964
"223987_at","25884","CHRDL2",0.291544049003049,-0.124281750981296,-0.379699902931302,0.13113640096871,3.97300882134576,0.210260501817013,-0.953699766690895
"203504_s_at","19","ABCA1",0.291575187778118,0.511616957731149,-0.539908007925762,1.56314192338806,6.98741288423338,1.39416183710955,0.95363331342932
"223235_s_at","64094","SMOC2",0.291582345476719,0.467705533477193,-0.493583796344876,1.42899486329926,4.4784603259442,0.695708262613796,0.953618038998703
"1562383_at","100423035","MIR4313",0.291585485529404,-0.217173314143361,-0.663539332080241,0.229192703793518,4.55868745505951,0.426805564343482,-0.953611338265405
"206229_x_at","5076","PAX2",0.291766900135361,0.0903109484256401,-0.0953845459341991,0.276006442785479,4.40447000689355,0.196988081628509,0.95322430694655
"233746_x_at","25764","HYPK",0.291915339395037,-0.154011726728961,-0.470792630037521,0.162769176579599,8.00729086437837,0.260169538225762,-0.952907770752627
"219304_s_at","80310","PDGFD",0.292039252329551,0.29082523342243,-0.307528060958662,0.889178527803521,4.75723717425153,0.386863768606332,0.952643635224842
"231276_at","5140","PDE3B",0.292140932921744,-0.148838048133655,-0.455131955207693,0.157455858940384,6.61005940709502,0.422287709794451,-0.952426958566458
"209620_s_at","22","ABCB7",0.292175376841498,0.0841843861827733,-0.0890720612301522,0.257440833595699,7.00740442313537,0.283734000426038,0.95235357403459
"218551_at","60672","MIIP",0.292195274836027,-0.134881979315285,-0.412489429514096,0.142725470883526,7.21941614981529,0.31932158780107,-0.952311183538585
"223938_at","84066","TEX35",0.292219373485673,-0.121540368076446,-0.371702256288494,0.128621520135602,4.48561724908757,0.199774918819714,-0.9522598471431
"229431_at","5994","RFXAP",0.292268771169227,-0.399706019806957,-1.22249653703961,0.423084497425697,4.65432789074039,0.365143671616961,-0.952154627956308
"226358_at","83464","APH1B",0.292332021387823,-0.171273785976261,-0.52388890703082,0.181341335078297,7.24320217942476,0.532241158579078,-0.95201992333599
"1552856_at","197196","LINC00311",0.292482571744076,-0.0462810374994613,-0.141595623668696,0.0490335486697729,3.67097916743717,0.0369913649848219,-0.951699389827742
"226870_at","118881","COMTD1",0.29252283325252,-0.069412477737902,-0.212378533632301,0.0735535781564971,6.2845083058022,0.405680349498795,-0.951613692601125
"217562_at","339479","BRINP3",0.292527225603799,0.185485413743671,-0.196555098399943,0.567525925887285,5.91238289127206,0.388652782068906,0.951604343994104
"221426_s_at","8392","OR3A3",0.292588023438547,0.155414257837147,-0.16473283998263,0.475561355656924,4.5905584488586,0.225265610448194,0.951474954591922
"214217_at","2915","GRM5",0.292714358769658,0.387830511162616,-0.411310447932706,1.18697147025794,7.56027305232873,0.389461415280542,0.951206158597179
"229110_at","25769","SLC24A2",0.292880459773598,0.326110236339792,-0.346103167109746,0.99832363978933,9.96248044546936,0.861290976772418,0.950852898716374
"222985_at","7532","YWHAG",0.292936606310656,0.130230368893114,-0.138248144294315,0.398708882080543,11.5000941466458,0.537892742955172,0.95073352425901
"204030_s_at","29970","SCHIP1",0.292979919778035,0.145067270449633,-0.154027462827186,0.444162003726452,8.19657491587822,0.612018633535066,0.950641447163582
"231901_at","90580","TIMM29",0.292988674824889,0.130573520722638,-0.138643765797912,0.399790807243188,5.37656286752869,0.204562190387544,0.950622836757681
"220679_s_at","1005","CDH7",0.293094916876044,-0.249712558863447,-0.76469376845869,0.265268650731796,4.57636046754888,0.481743554998229,-0.950397036344367
"203150_at","10244","RABEPK",0.293097346402066,-0.169700818886206,-0.519676038869365,0.180274401096953,8.02483232632294,0.258688401158216,-0.950391873553131
"1569839_s_at","652972","LRRC37A5P",0.293231293000764,-0.0265845483932545,-0.0814264757288326,0.0282573789423236,3.65450643963823,0.00935431169307188,-0.950107288023333
"236748_at","255426","RASGEF1C",0.293238139815989,0.265455997467206,-0.282168177470746,0.813080172405159,5.69623666699416,0.331967123506376,0.950092743978431
"235096_at","123169","LEO1",0.293278961548703,0.25949951453219,-0.275885555928544,0.794884584992923,5.76734715726487,0.501883788000689,0.950006035927361
"228424_at","10004","NAALADL1",0.29328330563715,-0.106880806415617,-0.327393526571873,0.113631913740638,6.62229542757168,0.268703324845663,-0.949996809373024
"208879_x_at","24148","PRPF6",0.293412377300118,-0.24227784075826,-0.742281218316588,0.257725536800068,6.54073436384381,0.416988098281495,-0.949722720284613
"212955_s_at","5438","POLR2I",0.293424937748058,0.267538594737727,-0.284612426743845,0.819689616219298,9.39603372066757,0.257411586436257,0.949696052864128
"205725_at","7356","SCGB1A1",0.29344023805918,-0.0421508666353326,-0.129145567967891,0.0448438346972257,3.6572779609338,0,-0.949663569617112
"208311_at","9248","GPR50",0.293509269720892,0.0977382397405753,-0.104013749920496,0.299490229401647,3.75585168737031,0.0917596604082056,0.949517029365341
"206022_at","4693","NDP",0.293609683761034,0.386994828515595,-0.412022059008682,1.18601171603987,8.05939701284012,0.452960191018953,0.949303920522607
"228324_at","138199","CARNMT1",0.293718344780672,0.224086234042695,-0.238690438452652,0.686862906538042,4.20528840569707,0.461365957950621,0.949073375620717
"226787_at","7566","ZNF18",0.293812609837264,-0.196407348521619,-0.602107825267695,0.209293128224457,5.45003960706295,0.265051611714494,-0.94887343044291
"211880_x_at","56114","PCDHGA1",0.293824768956184,-0.236123475400885,-0.723875133866987,0.251628183065217,4.93391907766922,0.349181717074904,-0.94884764357577
"232216_at","10730","YME1L1",0.293849620918616,0.234864386663102,-0.250313366878624,0.720042140204828,5.90749144967927,0.819161883238094,0.948794940615698
"202161_at","5585","PKN1",0.293862149854109,-0.078248973965007,-0.239898532982574,0.0834005850525601,7.00633486294347,0.332642662953598,-0.948768372171969
"219245_s_at","79676","OGFOD2",0.293886179874709,-0.141425983213221,-0.433604583491242,0.150752617064801,5.58174161068327,0.323573458430681,-0.948717417477356
"205151_s_at","9865","TRIL",0.293894760658344,0.33967596709432,-0.362090071395802,1.04144200558444,7.95926709755734,0.418795667357508,0.948699223087638
"219469_at","79659","DYNC2H1",0.293910386677707,-0.264427060102577,-0.8107489351385,0.281894814933347,6.21336621503105,0.529386140467242,-0.948666091334841
"221765_at","7357","UGCG",0.293917757381425,0.166509975578937,-0.177515104888481,0.510535056046355,5.07133640984887,0.634295340380402,0.948650463772293
"229796_at","51804","SIX4",0.293945192609174,0.17596967062508,-0.187622312227576,0.539561653477736,5.25792923793352,0.450264951304779,0.948592297660552
"202780_at","5019","OXCT1",0.293981952897289,-0.128281169593042,-0.393360013778866,0.136797674592781,8.38188245707138,0.671728581901693,-0.948514368148165
"223731_at","84073","MYCBPAP",0.294074734945885,-0.13484372982523,-0.413541161460188,0.143853701809729,3.96852757377183,0.193093544398446,-0.948317711099778
"238046_x_at","170394","PWWP2B",0.294110892934833,0.187325406465899,-0.19987337895607,0.574524191887867,6.37070821693992,0.525174472034396,0.948241085707524
"230115_at","374387","DKFZp779M0652",0.294115681136876,-0.248803395569394,-0.763081758734351,0.265474967595564,6.13909780263089,0.32538398827339,-0.948230939203628
"228739_at","192668","CYS1",0.294254387265955,0.298166598431278,-0.318336913583288,0.914670110445844,5.04095230976136,0.504710519486424,0.94793707016465
"220683_at","50700","RDH8",0.294369198956649,-0.117848388844054,-0.361579871918063,0.125883094229954,5.00070583714916,0.260671673266401,-0.947693909794199
"209300_s_at","25977","NECAP1",0.294422328891541,-0.23304314115745,-0.715075134493051,0.248988852178151,7.67347769838602,1.12286386216477,-0.947581411573635
"244631_at","389834","LOC389834",0.294493403523254,0.308569210802295,-0.329784072744848,0.946922494349439,4.06998296014516,0.587373459223659,0.947430942646405
"239529_at","140947","DCANP1",0.294541480266498,-0.0530340048731595,-0.162760013471399,0.0566920037250797,3.74457334517692,0.180898017461229,-0.947329178189578
"1561512_at","101928861","LOC101928861",0.294595316550027,-0.00874883278075718,-0.0268521228828511,0.00935445732133672,3.64153307918692,0,-0.947215238422362
"1564921_at","140258","KRTAP13-1",0.294626388354327,-0.102191325678976,-0.313662694696554,0.109280043338603,4.30568401136412,0.157194793815753,-0.947149485347794
"242385_at","6096","RORB",0.294668835453521,0.452477847626525,-0.483953731142151,1.3889094263952,7.49271524934864,1.21224088299926,0.947059669339779
"226754_at","90987","ZNF251",0.294674734125276,-0.188397256330635,-0.578302455089276,0.201507942428007,5.11235176647669,0.413196104048065,-0.947047188864549
"209911_x_at","3017","HIST1H2BD",0.294694430677809,0.65270558082308,-0.698187224554879,2.00359838620104,6.8160072962728,0.876550773200988,0.947005516144789
"218089_at","25980","AAR2",0.294911216458092,0.0929289666405463,-0.0994975837195068,0.285355517000599,7.20884093060714,0.172882490930893,0.946547003387338
"205113_at","4741","NEFM",0.294939603579949,-0.108521902876665,-0.333250751099147,0.116206945345818,9.03598826614135,1.20985175438562,-0.946486983405382
"243589_at","284058","KANSL1",0.294995472232805,0.44650958187385,-0.478244820487813,1.37126398423551,7.51226037607748,0.796985459481604,0.946368871819094
"217943_s_at","55700","MAP7D1",0.295247662813195,0.228298770701677,-0.244791297605331,0.701388839008685,8.5706947715661,0.220785630065533,0.945835942353598
"1561270_at","353088","ZNF429",0.295311987699375,-0.09483078332947,-0.291371252393289,0.101709685734349,5.0201360208168,0.150776099004669,-0.945700069869109
"233661_at","100861544","LINC00557",0.295354516320961,-0.0918045806151838,-0.282091200202803,0.098482038972435,3.74296974249709,0.214213704393407,-0.945610250451198
"205618_at","5638","PRRG1",0.295361004816537,0.131086927352219,-0.140625546853766,0.402799401558204,8.10750806534,0.913680988366901,0.945596547825664
"202193_at","3985","LIMK2",0.295474587371963,-0.219410169446863,-0.674311396814986,0.235491057921261,6.25574508795814,0.696812048416456,-0.94535671975192
"204602_at","22943","DKK1",0.295687476335142,0.0851301240719356,-0.0914533609542005,0.261713609098072,4.03523401563084,0.233475360632577,0.944907408279418
"1555910_at","79810","PTCD2",0.295783444365925,-0.343810168755672,-1.05712063824123,0.369500300729885,6.04291913395264,0.626737247016351,-0.94470494909056
"213387_at","54454","ATAD2B",0.295819272218518,-0.138357883339408,-0.425434971506272,0.148719204827457,4.78899527101013,1.05490053419451,-0.944629378390568
"206851_at","6037","RNASE3",0.295841880750693,-0.355355492106867,-1.09271549863362,0.382004514419883,5.28406796315539,0.369673248355072,-0.944581694646318
"207386_at","9420","CYP7B1",0.295857387538178,-0.197115595324047,-0.60614315297093,0.211911962322835,3.82909820461996,0.282564283984121,-0.944548990923171
"202371_at","79921","TCEAL4",0.296055303638786,-0.213475055023445,-0.656645328818951,0.22969521877206,9.28730362717512,0.728222341454428,-0.944131708705313
"212851_at","23142","DCUN1D4",0.296352158337654,-0.2976629816543,-0.916015477670659,0.320689514362059,6.69037049504764,1.22523453075935,-0.943506248945412
"242987_x_at","101928158","LAMA5-AS1",0.296353055725617,-0.19075249496225,-0.587014458753874,0.205509468829374,5.39825281248566,0.288209700863769,-0.943504358956374
"1564031_a_at","285613","RELL2",0.296487642553825,-0.273202736539213,-0.840914214010143,0.294508740931716,6.28595993390369,0.477212805737121,-0.943220957945627
"208807_s_at","1107","CHD3",0.296549716626506,0.180289613225233,-0.194401599621188,0.554980826071655,7.39903584720888,0.406408714664051,0.943090282894611
"208300_at","5794","PTPRH",0.296550557432665,-0.235533463270414,-0.725037451108106,0.253970524567279,4.76263608050737,0.300839703626536,-0.943088513025724
"201757_at","4725","NDUFS5",0.296660698607623,-0.155734416510585,-0.47947338435159,0.16800455133042,10.8572697813258,0.350165030307277,-0.942856704573964
"1561245_at","102724612","LOC102724612",0.296663469201177,0.125920199283235,-0.135842924992965,0.387683323559436,3.81330626685159,0.184276046936274,0.942850874345176
"215084_s_at","115353","LRRC42",0.296684241966338,0.164685349474911,-0.177678707146287,0.507049406096108,6.09005343605907,0.195498028167897,0.942807163101129
"235214_at","541468","LURAP1",0.296760267198005,0.12574691654858,-0.135712465569102,0.387206298666262,5.79540680633844,0.112382935012344,0.942647207527953
"228296_at","29799","YPEL1",0.296821726432684,0.200573257791988,-0.216526062864652,0.617672578448628,5.33711722432821,0.808807987545784,0.942517922717787
"232470_at","150094","SIK1",0.296848997325019,0.075795235900785,-0.0818332826846978,0.233423754486268,7.47966832127179,0.456390383224726,0.942460562965796
"213152_s_at","10929","SRSF8",0.296853454725726,-0.197693869863849,-0.60883451022493,0.213446770497232,6.72506203497547,0.699987081267921,-0.9424511879751
"32094_at","9469","CHST3",0.296876850654351,-0.25076710681828,-0.772310501744613,0.270776288108054,7.30654511922129,0.545733402059438,-0.942401982548839
"201516_at","6723","SRM",0.296965226039284,-0.190429282803866,-0.586560676905378,0.205702111297647,8.01730189134345,0.389708397933505,-0.94221614306068
"234082_at","100505874","LOC100505874",0.296995019540787,0.944386861180705,-1.02025928596546,2.90903300832687,5.68309705633194,1.01956054174611,0.942153502096514
"203566_s_at","178","AGL",0.297003309854105,-0.486957270898515,-1.50001289920861,0.526098357411583,6.77728760998623,0.813234163635854,-0.942136072579951
"219289_at","55027","HEATR3",0.297129287329277,-0.120024475804941,-0.369791063826665,0.129742112216783,4.51089106643105,0.381047524805558,-0.941871266453074
"227131_at","4215","MAP3K3",0.297151271812702,0.300586986441127,-0.324954333151074,0.926128306033327,6.77944884316411,0.58499675278814,0.941825064103974
"229608_at","55924","INKA2",0.297233254511417,0.293680654610706,-0.317599943078026,0.904961252299439,5.50975892450977,0.476943748481905,0.941652794499605
"209080_x_at","10539","GLRX3",0.297253375803781,-0.211695285219099,-0.652347497966287,0.228956927528089,7.47111200243638,0.524660180200695,-0.941610519649165
"205571_at","51601","LIPT1",0.297260966522793,0.365273931144925,-0.395071260113556,1.12561912240341,6.89479750320935,0.545620542612004,0.941594572143045
"205922_at","8875","VNN2",0.297420210084151,0.152375321207913,-0.164918095186656,0.469668737602482,4.32950300655284,0.563328327419408,0.941260089670809
"207176_s_at","941","CD80",0.297468260171311,0.177864013484337,-0.192544594954889,0.548272621923562,4.31078200275328,0.281663646482762,0.941159191462201
"218632_at","79654","HECTD3",0.297478410362215,0.30794226603863,-0.333373799081722,0.949258331158983,7.50047748319639,0.377107039586749,0.941137879217865
"209696_at","2203","FBP1",0.297479713844354,0.172131014006131,-0.186347563903965,0.530609591916227,4.65073149286481,0.352383727996665,0.941135142353272
"209582_s_at","4345","CD200",0.297486206512949,-0.385475074222367,-1.18827379611743,0.417323647672699,6.80347654225716,1.72153573511065,-0.941121510124422
"210970_s_at","25998","IBTK",0.297542786309551,-0.306365297605648,-0.944488831539539,0.331758236328242,7.18366031101632,0.606837297597536,-0.941002723415118
"238031_at","101928707","LOC101928707",0.297600597211601,-0.0633247333838961,-0.195239851774806,0.0685903850070135,3.71047722333158,0.125253995814802,-0.940881370887578
"208360_s_at","51359","ERVH-4",0.297603338681375,-0.192854075670442,-0.594601109624896,0.208892958284012,4.21062565672522,0.253756901629956,-0.9408756166621
"1569348_at","387590","TPTEP1",0.297645123907935,-0.125923424634683,-0.38826726210515,0.136420412835785,3.97575171627183,0.320313948433355,-0.940787916589664
"210691_s_at","27101","CACYBP",0.297693477309182,-0.570331268192103,-1.75866484464798,0.618002308263775,7.23300754835939,0.767088038331699,-0.940686443439922
"223037_at","51248","PDZD11",0.297706210496769,-0.246095131591413,-0.758869778519937,0.26667951533711,8.80059333408071,0.211449921131893,-0.940659724127126
"207513_s_at","7743","ZNF189",0.297750678048519,0.134337155552996,-0.145601420920729,0.414275732026721,8.36842308255754,0.51758440656265,0.940566420679022
"215410_at","729453","PMS2P6",0.297898664887359,0.149498660169772,-0.162137082624716,0.46113440296426,4.58493210255807,0.193179689385356,0.940255990231477
